year,month,year_month,genre,plays,unique_tracks,unique_artists,total_minutes,avg_danceability,avg_energy,avg_valence
2018,1,2018-01,Electronic,64,23,1,158.4,0.471,0.502,0.384
2018,1,2018-01,Folk,1,1,1,1.9,0.506,0.27,0.175
2018,1,2018-01,Hard Rock,8,4,2,32.6,0.411,0.565,0.376
2018,1,2018-01,Indie Rock,3,2,1,2.0,0.473,0.57,0.647
2018,1,2018-01,Jazz,1,1,1,2.8,0.772,0.344,0.722
2018,1,2018-01,Latin Rock,11,11,3,18.8,0.347,0.664,0.514
2018,1,2018-01,Metal,59,20,2,142.8,0.48,0.549,0.482
2018,1,2018-01,Other,844,541,125,2445.2,0.496,0.531,0.519
2018,1,2018-01,Pop,13,13,4,46.2,0.476,0.39,0.563
2018,1,2018-01,Pop Rock,14,12,2,34.4,0.543,0.442,0.47
2018,1,2018-01,Power Metal,15,15,1,57.1,0.482,0.465,0.451
2018,1,2018-01,Progressive Metal,15,12,4,82.0,0.526,0.667,0.433
2018,1,2018-01,Progressive Rock,76,61,5,316.1,0.496,0.497,0.529
2018,1,2018-01,Punk Rock,2,2,2,1.7,0.532,0.241,0.64
2018,1,2018-01,R&B,27,9,1,92.4,0.438,0.622,0.525
2018,1,2018-01,Rock,1,1,1,1.3,0.619,0.4,0.603
2018,1,2018-01,Soundtrack,10,5,1,19.3,0.386,0.598,0.499
2018,1,2018-01,Symphonic Metal,13,12,1,41.1,0.497,0.471,0.547
2018,2,2018-02,Alternative Rock,75,47,8,181.7,0.495,0.492,0.515
2018,2,2018-02,Classic Rock,20,16,4,29.9,0.507,0.5,0.524
2018,2,2018-02,Electronic,48,26,2,130.5,0.574,0.482,0.429
2018,2,2018-02,Hard Rock,10,9,2,23.1,0.478,0.589,0.507
2018,2,2018-02,Indie Rock,5,5,4,10.2,0.586,0.454,0.41
2018,2,2018-02,Latin Rock,31,23,5,73.6,0.424,0.519,0.446
2018,2,2018-02,Metal,46,36,7,142.0,0.496,0.528,0.501
2018,2,2018-02,Other,938,637,202,2630.4,0.48,0.559,0.503
2018,2,2018-02,Pop,30,17,5,81.9,0.569,0.48,0.467
2018,2,2018-02,Pop Rock,12,12,4,22.0,0.525,0.494,0.455
2018,2,2018-02,Power Metal,14,14,1,24.6,0.554,0.406,0.595
2018,2,2018-02,Progressive Metal,36,21,4,96.1,0.5,0.591,0.413
2018,2,2018-02,Progressive Rock,85,54,7,294.1,0.559,0.515,0.522
2018,2,2018-02,Punk Rock,7,7,2,7.4,0.637,0.523,0.464
2018,2,2018-02,R&B,9,5,1,28.0,0.443,0.672,0.464
2018,2,2018-02,Rock,2,2,2,5.1,0.59,0.524,0.308
2018,2,2018-02,Soundtrack,1,1,1,0.0,0.192,0.85,0.182
2018,3,2018-03,Alternative Rock,31,28,6,75.0,0.432,0.442,0.448
2018,3,2018-03,Classic Rock,10,9,3,33.0,0.448,0.618,0.523
2018,3,2018-03,Classical,11,11,1,57.7,0.552,0.644,0.498
2018,3,2018-03,Electronic,9,9,3,28.1,0.443,0.544,0.479
2018,3,2018-03,Grunge,1,1,1,0.0,0.357,0.374,0.179
2018,3,2018-03,Hard Rock,5,5,4,17.3,0.553,0.624,0.444
2018,3,2018-03,Indie Rock,12,12,2,14.4,0.557,0.494,0.495
2018,3,2018-03,Latin Rock,19,17,3,66.2,0.381,0.49,0.537
2018,3,2018-03,Metal,23,13,2,14.3,0.491,0.417,0.498
2018,3,2018-03,Other,956,625,202,2888.9,0.495,0.499,0.509
2018,3,2018-03,Pop,6,3,3,19.3,0.693,0.572,0.408
2018,3,2018-03,Pop Rock,60,32,3,166.3,0.457,0.432,0.521
2018,3,2018-03,Power Metal,17,14,1,35.9,0.446,0.44,0.532
2018,3,2018-03,Progressive Metal,137,41,4,663.7,0.547,0.536,0.439
2018,3,2018-03,Progressive Rock,67,44,8,272.9,0.499,0.481,0.535
2018,3,2018-03,Punk Rock,3,3,2,0.1,0.359,0.417,0.408
2018,3,2018-03,R&B,9,9,1,29.6,0.46,0.615,0.468
2018,3,2018-03,Soundtrack,25,9,2,52.6,0.293,0.462,0.495
2018,3,2018-03,Symphonic Metal,1,1,1,8.2,0.88,0.512,0.093
2018,4,2018-04,Alternative Rock,69,49,11,115.7,0.499,0.47,0.552
2018,4,2018-04,Classic Rock,12,11,5,7.2,0.5,0.412,0.505
2018,4,2018-04,Classical,11,11,1,58.6,0.524,0.469,0.496
2018,4,2018-04,Electronic,22,17,4,34.0,0.628,0.431,0.392
2018,4,2018-04,Hard Rock,80,57,7,220.9,0.475,0.549,0.427
2018,4,2018-04,Indie Rock,9,6,4,21.5,0.414,0.459,0.586
2018,4,2018-04,Latin Rock,33,16,6,64.2,0.478,0.402,0.638
2018,4,2018-04,Metal,37,25,3,46.2,0.468,0.543,0.43
2018,4,2018-04,Other,1278,937,359,3618.6,0.471,0.54,0.482
2018,4,2018-04,Pop,33,19,5,76.3,0.498,0.418,0.495
2018,4,2018-04,Pop Rock,42,31,6,92.0,0.514,0.53,0.431
2018,4,2018-04,Post-Hardcore,1,1,1,0.0,0.679,0.359,0.288
2018,4,2018-04,Power Metal,23,19,1,39.2,0.506,0.446,0.512
2018,4,2018-04,Progressive Metal,108,51,4,436.0,0.534,0.509,0.446
2018,4,2018-04,Progressive Rock,149,87,8,590.7,0.509,0.513,0.502
2018,4,2018-04,Punk Rock,7,6,2,0.1,0.589,0.522,0.491
2018,4,2018-04,R&B,10,8,1,30.4,0.451,0.661,0.495
2018,4,2018-04,Rock,4,2,2,13.3,0.582,0.576,0.518
2018,4,2018-04,Soundtrack,3,2,1,1.0,0.29,0.833,0.333
2018,4,2018-04,Symphonic Metal,26,24,3,88.0,0.537,0.42,0.516
2018,5,2018-05,Alternative Metal,1,1,1,3.5,0.188,0.821,0.731
2018,5,2018-05,Alternative Rock,8,8,4,16.4,0.528,0.36,0.526
2018,5,2018-05,Classic Rock,6,6,3,12.2,0.549,0.536,0.424
2018,5,2018-05,Electronic,3,3,2,12.9,0.359,0.537,0.561
2018,5,2018-05,Hard Rock,77,61,2,345.4,0.491,0.556,0.45
2018,5,2018-05,Indie Rock,1,1,1,5.5,0.381,0.733,0.628
2018,5,2018-05,Metal,6,5,3,3.3,0.468,0.454,0.43
2018,5,2018-05,Other,802,546,192,2627.8,0.503,0.515,0.52
2018,5,2018-05,Pop,8,7,3,17.5,0.484,0.584,0.438
2018,5,2018-05,Pop Rock,13,9,4,35.7,0.527,0.429,0.499
2018,5,2018-05,Post-Hardcore,5,3,2,10.8,0.622,0.545,0.686
2018,5,2018-05,Power Metal,2,2,1,4.4,0.224,0.479,0.464
2018,5,2018-05,Progressive Metal,62,26,4,286.3,0.533,0.523,0.398
2018,5,2018-05,Progressive Rock,42,30,9,115.5,0.508,0.56,0.588
2018,5,2018-05,R&B,2,2,1,7.8,0.546,0.685,0.446
2018,5,2018-05,Soundtrack,4,4,1,19.4,0.421,0.631,0.498
2018,6,2018-06,Alternative Rock,45,29,8,153.8,0.514,0.509,0.453
2018,6,2018-06,Classic Rock,8,8,2,20.4,0.52,0.581,0.573
2018,6,2018-06,Electronic,34,19,2,126.6,0.547,0.431,0.352
2018,6,2018-06,Hard Rock,65,32,6,175.1,0.453,0.575,0.387
2018,6,2018-06,Indie Rock,15,11,5,29.1,0.454,0.598,0.525
2018,6,2018-06,Latin Rock,17,14,3,46.1,0.356,0.564,0.46
2018,6,2018-06,Metal,40,27,4,132.1,0.522,0.51,0.451
2018,6,2018-06,Other,1148,668,244,3695.6,0.514,0.547,0.528
2018,6,2018-06,Pop,26,19,7,79.4,0.507,0.565,0.483
2018,6,2018-06,Pop Rock,49,30,5,132.0,0.458,0.388,0.52
2018,6,2018-06,Post-Hardcore,1,1,1,3.8,0.612,0.194,0.472
2018,6,2018-06,Power Metal,10,10,1,34.6,0.524,0.466,0.411
2018,6,2018-06,Progressive Metal,80,34,4,256.1,0.55,0.525,0.454
2018,6,2018-06,Progressive Rock,129,72,10,470.0,0.506,0.47,0.489
2018,6,2018-06,Punk Rock,4,4,2,0.1,0.362,0.408,0.391
2018,6,2018-06,Rock,3,2,2,11.0,0.594,0.518,0.547
2018,6,2018-06,Soundtrack,5,4,2,6.4,0.378,0.532,0.58
2018,6,2018-06,Symphonic Metal,14,13,2,77.7,0.632,0.517,0.489
2018,7,2018-07,Alternative Rock,32,22,6,71.3,0.498,0.458,0.495
2018,7,2018-07,Electronic,3,3,1,13.1,0.712,0.751,0.45
2018,7,2018-07,Grunge,4,3,1,11.2,0.424,0.518,0.244
2018,7,2018-07,Hard Rock,20,18,4,65.7,0.502,0.638,0.431
2018,7,2018-07,Hip Hop,3,3,2,0.0,0.754,0.576,0.627
2018,7,2018-07,Indie Rock,12,9,5,36.2,0.396,0.718,0.591
2018,7,2018-07,Latin Rock,12,10,3,39.3,0.482,0.519,0.384
2018,7,2018-07,Metal,25,23,4,105.8,0.578,0.521,0.442
2018,7,2018-07,Other,643,542,252,2095.8,0.497,0.523,0.529
2018,7,2018-07,Pop,25,22,4,89.5,0.573,0.477,0.493
2018,7,2018-07,Pop Rock,24,19,2,51.4,0.471,0.513,0.439
2018,7,2018-07,Power Metal,3,3,1,10.9,0.577,0.413,0.599
2018,7,2018-07,Progressive Metal,56,38,4,263.2,0.552,0.529,0.403
2018,7,2018-07,Progressive Rock,66,39,5,272.4,0.447,0.511,0.485
2018,7,2018-07,R&B,6,5,1,11.9,0.409,0.496,0.555
2018,7,2018-07,Rock,2,1,1,8.1,0.545,0.753,0.434
2018,7,2018-07,Symphonic Metal,1,1,1,8.2,0.88,0.512,0.093
2018,8,2018-08,Alternative Rock,42,26,5,141.2,0.465,0.447,0.433
2018,8,2018-08,Classic Rock,16,12,6,64.3,0.397,0.603,0.541
2018,8,2018-08,Electronic,18,14,2,51.1,0.568,0.44,0.443
2018,8,2018-08,Grunge,14,8,2,38.2,0.577,0.561,0.505
2018,8,2018-08,Hard Rock,66,43,6,187.0,0.47,0.614,0.477
2018,8,2018-08,Hip Hop,5,5,1,20.1,0.341,0.292,0.596
2018,8,2018-08,Indie Rock,3,3,2,6.4,0.474,0.732,0.494
2018,8,2018-08,Latin Rock,35,27,4,129.8,0.489,0.523,0.478
2018,8,2018-08,Metal,44,39,6,136.2,0.561,0.536,0.53
2018,8,2018-08,Other,1549,1040,356,5303.6,0.5,0.522,0.485
2018,8,2018-08,Pop,26,18,6,83.0,0.492,0.444,0.533
2018,8,2018-08,Pop Rock,61,32,4,174.3,0.469,0.57,0.437
2018,8,2018-08,Power Metal,2,2,1,3.6,0.462,0.53,0.45
2018,8,2018-08,Progressive Metal,97,48,4,452.2,0.54,0.578,0.437
2018,8,2018-08,Progressive Rock,144,76,7,609.4,0.471,0.508,0.551
2018,8,2018-08,Punk Rock,21,20,1,46.7,0.455,0.524,0.567
2018,8,2018-08,R&B,1,1,1,2.8,0.522,0.88,0.901
2018,8,2018-08,Rock,13,5,3,43.6,0.651,0.381,0.42
2018,8,2018-08,Soundtrack,15,15,3,37.6,0.486,0.441,0.405
2018,8,2018-08,Symphonic Metal,1,1,1,8.2,0.88,0.512,0.093
2018,9,2018-09,Alternative Metal,1,1,1,5.3,0.569,0.149,0.688
2018,9,2018-09,Alternative Rock,37,27,8,100.7,0.503,0.511,0.504
2018,9,2018-09,Classic Rock,7,6,4,12.7,0.405,0.688,0.691
2018,9,2018-09,Electronic,13,10,4,45.5,0.624,0.504,0.35
2018,9,2018-09,Grunge,6,3,1,10.2,0.567,0.682,0.467
2018,9,2018-09,Hard Rock,34,23,5,129.8,0.405,0.627,0.372
2018,9,2018-09,Hip Hop,1,1,1,0.5,0.257,0.138,0.689
2018,9,2018-09,Indie Rock,10,4,3,37.0,0.496,0.49,0.392
2018,9,2018-09,Latin Rock,104,77,9,348.3,0.449,0.487,0.479
2018,9,2018-09,Metal,60,57,6,257.2,0.54,0.572,0.43
2018,9,2018-09,Other,1279,976,381,4363.6,0.523,0.526,0.498
2018,9,2018-09,Pop,10,6,2,22.1,0.49,0.57,0.363
2018,9,2018-09,Pop Rock,19,13,4,43.8,0.514,0.541,0.448
2018,9,2018-09,Power Metal,14,8,1,41.3,0.651,0.571,0.429
2018,9,2018-09,Progressive Metal,46,40,4,242.0,0.559,0.517,0.447
2018,9,2018-09,Progressive Rock,40,28,6,103.4,0.423,0.554,0.503
2018,9,2018-09,Punk Rock,19,17,3,40.5,0.562,0.533,0.516
2018,9,2018-09,R&B,1,1,1,0.0,0.825,0.497,0.653
2018,9,2018-09,Rock,2,1,1,4.7,0.545,0.753,0.434
2018,9,2018-09,Symphonic Metal,10,9,2,30.8,0.577,0.29,0.498
2018,10,2018-10,Alternative Metal,1,1,1,5.3,0.569,0.149,0.688
2018,10,2018-10,Alternative Rock,48,35,8,140.7,0.396,0.402,0.472
2018,10,2018-10,Classic Rock,7,5,4,36.4,0.398,0.501,0.488
2018,10,2018-10,Electronic,7,6,2,6.2,0.673,0.444,0.346
2018,10,2018-10,Grunge,64,25,3,212.8,0.492,0.583,0.505
2018,10,2018-10,Hard Rock,28,17,7,72.4,0.438,0.661,0.364
2018,10,2018-10,Indie Rock,8,6,2,18.8,0.462,0.672,0.519
2018,10,2018-10,Latin Rock,54,40,8,143.4,0.417,0.496,0.547
2018,10,2018-10,Metal,14,14,5,59.4,0.514,0.565,0.447
2018,10,2018-10,Other,1268,849,292,3643.2,0.534,0.514,0.488
2018,10,2018-10,Pop,7,5,4,5.9,0.685,0.534,0.563
2018,10,2018-10,Pop Rock,30,28,5,85.8,0.547,0.542,0.453
2018,10,2018-10,Post-Rock,2,2,1,0.0,0.555,0.499,0.364
2018,10,2018-10,Power Metal,112,49,1,377.7,0.495,0.509,0.511
2018,10,2018-10,Progressive Metal,28,18,4,87.4,0.551,0.534,0.405
2018,10,2018-10,Progressive Rock,39,35,7,112.8,0.469,0.496,0.495
2018,10,2018-10,Punk Rock,8,8,2,22.0,0.405,0.382,0.501
2018,10,2018-10,Rock,6,3,2,11.2,0.646,0.464,0.302
2018,10,2018-10,Symphonic Metal,13,12,2,73.9,0.634,0.473,0.447
2018,11,2018-11,Alternative Rock,38,30,8,134.9,0.484,0.47,0.498
2018,11,2018-11,Classic Rock,34,25,2,92.8,0.592,0.565,0.475
2018,11,2018-11,Classical,14,9,2,33.8,0.407,0.465,0.572
2018,11,2018-11,Electronic,15,13,3,57.7,0.474,0.551,0.327
2018,11,2018-11,Grunge,13,6,4,15.8,0.452,0.56,0.513
2018,11,2018-11,Hard Rock,6,5,3,3.1,0.465,0.581,0.258
2018,11,2018-11,Indie Rock,7,6,2,18.7,0.53,0.657,0.739
2018,11,2018-11,Latin Rock,10,8,4,11.5,0.361,0.566,0.459
2018,11,2018-11,Metal,11,9,3,17.0,0.471,0.374,0.45
2018,11,2018-11,Other,660,508,233,1864.9,0.511,0.52,0.485
2018,11,2018-11,Pop,5,5,1,20.8,0.657,0.426,0.531
2018,11,2018-11,Pop Rock,8,8,2,21.9,0.5,0.602,0.605
2018,11,2018-11,Power Metal,19,10,1,53.9,0.575,0.453,0.587
2018,11,2018-11,Progressive Metal,18,17,3,92.4,0.453,0.57,0.307
2018,11,2018-11,Progressive Rock,25,15,3,55.4,0.407,0.568,0.512
2018,11,2018-11,Punk Rock,3,3,2,9.2,0.496,0.952,0.595
2018,11,2018-11,Rock,3,1,1,5.3,0.545,0.753,0.434
2018,11,2018-11,Soundtrack,6,6,1,1.0,0.527,0.634,0.442
2018,11,2018-11,Symphonic Metal,5,4,2,22.6,0.835,0.378,0.387
2018,12,2018-12,Alternative Rock,43,36,5,117.8,0.488,0.543,0.489
2018,12,2018-12,Classic Rock,2,2,2,0.1,0.228,0.71,0.429
2018,12,2018-12,Classical,2,2,1,3.3,0.296,0.289,0.586
2018,12,2018-12,Electronic,10,5,3,15.6,0.551,0.731,0.447
2018,12,2018-12,Grunge,6,4,3,15.9,0.562,0.615,0.509
2018,12,2018-12,Hard Rock,65,50,6,284.5,0.487,0.559,0.444
2018,12,2018-12,Indie Rock,3,3,2,4.6,0.529,0.538,0.494
2018,12,2018-12,Latin Rock,10,10,4,13.6,0.425,0.57,0.564
2018,12,2018-12,Metal,8,8,3,14.2,0.464,0.442,0.438
2018,12,2018-12,Other,590,502,214,1593.1,0.482,0.526,0.458
2018,12,2018-12,Pop,13,13,5,27.0,0.474,0.348,0.433
2018,12,2018-12,Pop Rock,32,28,3,84.6,0.547,0.537,0.541
2018,12,2018-12,Power Metal,31,22,1,101.6,0.484,0.537,0.429
2018,12,2018-12,Progressive Metal,40,33,4,200.4,0.555,0.54,0.451
2018,12,2018-12,Progressive Rock,51,47,5,203.4,0.484,0.478,0.495
2018,12,2018-12,Punk Rock,3,3,1,2.9,0.607,0.526,0.465
2018,12,2018-12,R&B,1,1,1,0.2,0.41,0.837,0.344
